Date,baseline,qqq_filter,z_band,combined
2021-10-11,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-12,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-13,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-14,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-15,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-18,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-19,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-20,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-21,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-22,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-25,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-26,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-27,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-28,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-10-29,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-01,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-02,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-03,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-04,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-05,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-08,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-09,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-10,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-11,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-12,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-15,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-16,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-17,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-18,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-19,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-22,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-23,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-24,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-26,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-29,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-11-30,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-12-01,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-12-02,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-12-03,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-12-06,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-12-07,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-12-08,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-12-09,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-12-10,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-12-13,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-12-14,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-12-15,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-12-16,13097.11531924868,10000.0,14897.983573628948,10000.0
2021-12-17,13453.688013716528,10272.252847880021,15303.585419187972,10272.252847880021
2021-12-20,13131.951728291211,10026.59853577935,14937.610028541281,10026.59853577935
2021-12-21,14493.167929180387,11065.923736565062,16485.995005437697,11065.923736565062
2021-12-22,14922.254614136415,11393.542967591764,16974.08159766177,11393.542967591764
2021-12-23,15370.196916056408,11735.558969590049,17483.61647563064,11735.558969590049
2021-12-27,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2021-12-28,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2021-12-29,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2021-12-30,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2021-12-31,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2022-01-03,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2022-01-04,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2022-01-05,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2022-01-06,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2022-01-07,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2022-01-10,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2022-01-11,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2022-01-12,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2022-01-13,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2022-01-14,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2022-01-18,15370.19691605641,11735.558969590049,17483.616475630643,11735.558969590049
2022-01-19,13575.732006408109,11735.558969590049,15442.410599699826,11735.558969590049
2022-01-20,13512.247512843509,11735.558969590049,15370.19691605641,11735.558969590049
2022-01-21,13512.247512843509,11735.558969590049,15370.19691605641,11735.558969590049
2022-01-24,13512.247512843509,11735.558969590049,15370.19691605641,11735.558969590049
2022-01-25,13512.247512843509,11735.558969590049,15370.19691605641,11735.558969590049
2022-01-26,13512.247512843509,11735.558969590049,15370.19691605641,11735.558969590049
2022-01-27,13512.247512843509,11735.558969590049,15370.19691605641,11735.558969590049
2022-01-28,14255.896431000428,11735.558969590049,16216.098406361394,11735.558969590049
2022-01-31,16198.482318396798,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-01,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-02,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-03,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-04,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-07,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-08,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-09,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-10,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-11,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-14,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-15,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-16,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-17,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-18,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-22,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-23,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-24,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-25,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-02-28,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-03-01,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-03-02,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-03-03,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-03-04,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-03-07,16198.482318396796,11735.558969590049,18425.792062968423,11735.558969590049
2022-03-08,16994.960054156927,11735.558969590049,18425.792062968423,11735.558969590049
2022-03-09,19418.74060329408,11735.558969590049,18425.792062968423,11735.558969590049
2022-03-10,19418.74060329408,11735.558969590049,18425.792062968423,11735.558969590049
2022-03-11,19418.74060329408,11735.558969590049,18425.792062968423,11735.558969590049
2022-03-14,19418.74060329408,11735.558969590049,18425.792062968423,11735.558969590049
2022-03-15,21485.878074318545,11735.558969590049,20387.229520977726,11735.558969590049
2022-03-16,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-03-17,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-03-18,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-03-21,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-03-22,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-03-23,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-03-24,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-03-25,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-03-28,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-03-29,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-03-30,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-03-31,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-04-01,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-04-04,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-04-05,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-04-06,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-04-07,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-04-08,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-04-11,23279.186235228946,11735.558969590049,22088.839525086547,11735.558969590049
2022-04-12,21763.03801546683,11735.558969590049,20650.21729902738,11735.558969590049
2022-04-13,23247.632163501265,11735.558969590049,22058.89892408302,11735.558969590049
2022-04-14,21240.52163535151,11735.558969590049,20154.41902012835,11735.558969590049
2022-04-18,22376.77750601221,11735.558969590049,21232.57412971201,11735.558969590049
2022-04-19,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-04-20,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-04-21,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-04-22,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-04-25,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-04-26,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-04-27,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-04-28,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-04-29,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-05-02,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-05-03,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-05-04,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-05-05,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-05-06,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-05-09,23820.94499283926,11735.558969590049,22602.89625100658,11735.558969590049
2022-05-10,23397.75449095644,11735.558969590049,22602.89625100658,11735.558969590049
2022-05-11,21245.47539248381,11735.558969590049,22602.89625100658,11735.558969590049
2022-05-12,20941.46916210485,11735.558969590049,23678.22384844624,11735.558969590049
2022-05-13,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-05-16,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-05-17,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-05-18,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-05-19,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-05-20,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-05-23,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-05-24,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-05-25,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-05-26,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-05-27,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-05-31,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-01,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-02,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-03,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-06,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-07,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-08,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-09,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-10,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-13,20941.469162104848,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-14,20593.86922069924,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-15,21704.58329944181,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-16,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-17,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-21,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-22,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-23,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-24,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-27,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-28,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-29,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-06-30,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-01,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-05,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-06,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-07,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-08,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-11,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-12,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-13,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-14,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-15,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-18,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-19,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-20,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-21,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-22,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-25,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
2022-07-26,18410.064369789616,11735.558969590049,27096.35202570669,11735.558969590049
