Date,Close,High,Low,Open,Volume
2023-02-24,132.2394256591797,132.93597063074702,131.24669002065076,132.26220726438035,2842200
2023-02-27,132.93922424316406,134.46903367995125,132.89041290129646,134.44950020339803,2040900
2023-02-28,133.3948974609375,135.19810082095557,132.34357639731425,132.62999284864688,1582500
2023-03-01,133.43072509765625,135.0581721813912,132.90344040754943,133.88640193728259,1922400
2023-03-02,134.49832153320312,135.13952910968692,130.3353221307463,131.3541024084193,3108300
2023-03-03,136.5717010498047,136.7214279313799,133.45678890578733,134.4690582467504,2408700
2023-03-06,134.9833221435547,138.1308050212895,134.661086766638,136.9525234361436,2177100
2023-03-07,133.56089782714844,135.69609579349694,133.02383903159327,135.12649610712495,1899000
2023-03-08,137.11199951171875,137.26172636760597,134.09797361623507,134.09797361623507,2088300
2023-03-09,134.38763427734375,139.0583993208751,134.18258494890256,136.93620879998147,3889800
2023-03-10,131.7902374267578,135.4584928410097,131.1653003363791,135.11022782538106,3320700
2023-03-13,131.82933044433594,133.45026646479835,129.0496613291466,130.4134586986196,3512700
2023-03-14,135.68312072753906,136.52288152635396,133.48932181524316,134.12728136391792,2743200
2023-03-15,134.1012420654297,134.40720698248876,131.26623536157874,133.7432027687689,3527100
2023-03-16,139.3383331298828,139.64428308785216,132.93272379266898,133.51534584421643,3730200
2023-03-17,138.47579956054688,140.68585382023934,137.7206541069287,139.6052398119304,2828400
2023-03-20,139.94049072265625,140.38965637810878,137.60022829412114,138.74593893818746,2155800
2023-03-21,140.2171630859375,142.56393692703165,138.13728718342003,141.0797054665663,2899500
2023-03-22,138.8240966796875,143.9472923626773,138.7882927464551,140.22045007575073,3313200
2023-03-23,142.60662841796875,144.51880174224428,140.11689253212623,141.23613845200973,4039800
2023-03-24,140.13319396972656,141.83652989482812,138.7137548340849,141.45149319368596,3120600
2023-03-27,138.48861694335938,141.06972382326026,138.00241041812586,140.6389941347308,1806300
2023-03-28,137.45098876953125,138.28306681956724,135.35608794764096,138.16885680663168,2737500
2023-03-29,141.86917114257812,142.85788064718832,139.4838465396683,139.74488938994352,3140400
2023-03-30,144.2055206298828,145.1485520455171,143.18417337764689,143.66710858900817,2602200
2023-03-31,145.09963989257812,145.31827601570023,142.8774890766744,143.10916539488332,2151000
2023-04-03,143.84661865234375,144.7994491441855,142.0682377423561,144.25125307510476,1876800
2023-04-04,141.16433715820312,144.15004823289965,140.37466614063842,144.10764146827086,2324100
2023-04-05,138.717041015625,139.7742825721835,137.25190876853767,139.65680132997417,3343800
2023-04-06,138.00241088867188,139.02050196270747,136.38718948839949,137.45095858268803,1894800
2023-04-10,140.43994140625,140.53783994946374,136.5960269549935,136.8146481143582,1927200
2023-04-11,139.7025146484375,141.31448001168303,139.43492923462324,141.216581451778,1823100
2023-04-12,137.14749145507812,141.12845482485545,137.01369877365883,141.0860331194596,2598900
2023-04-13,138.27651977539062,139.08902994784083,136.3578336525626,137.4574969742946,3013500
2023-04-14,138.06118774414062,139.81671482225133,136.55690476699243,138.14601623696856,1963500
2023-04-17,138.06118774414062,138.14928748893712,136.16532545030205,136.57647252990927,2206500
2023-04-18,138.6582794189453,140.33877635295832,137.60758046748217,139.13795834628976,2765100
2023-04-19,137.14097595214844,137.4705358706241,136.30235552414777,136.8179286622571,1264500
2023-04-20,137.01370239257812,139.06945231547172,135.63015727132125,135.76720627036613,2391900
2023-04-21,136.0086669921875,136.54055154562081,134.8111201370466,136.54055154562081,2157600
2023-04-24,135.39849853515625,136.5373123816871,134.4848334439869,135.76395262184596,2074800
2023-04-25,130.84974670410156,134.60229042786517,130.7649032859519,134.5892352962696,2482500
2023-04-26,131.54803466796875,132.89568560436408,130.87582988815407,132.2104406313851,1926300
2023-04-27,132.10276794433594,132.26918352594734,128.75810005487176,131.37835752683222,3116700
2023-04-28,134.4848175048828,134.51744039504604,132.12885929604332,132.7162206911892,2359200
2023-05-01,135.70196533203125,136.09680094181297,134.67083390620587,135.02323286606554,1803900
2023-05-02,134.73281860351562,136.52751091984794,133.41779036813332,135.75416611220516,2115600
2023-05-03,133.18609619140625,135.59098865146285,133.0882125871159,133.97576727707926,2525400
2023-05-04,132.43885803222656,133.57768673770337,131.25109498906866,132.13213712565056,2102700
2023-05-05,135.38540649414062,135.95318510536234,131.93305681273247,132.60199026742563,1619400
2023-05-08,135.95643615722656,136.05106343256486,134.11279510183525,135.23529715189395,1365300
2023-05-09,133.64295959472656,134.20421080687504,133.09801982995302,134.02474007408205,2348400
2023-05-10,135.00363159179688,135.95971817303558,133.69838751471465,135.14393689055444,2766600
2023-05-11,134.11935424804688,135.33322754578265,132.84674779573413,135.0428031499434,1854600
2023-05-12,133.99534606933594,135.15699871702404,132.73252363184994,134.59901887088498,1383300
2023-05-15,137.63368225097656,137.65979251175443,133.9822937287267,134.3771292682815,1799100
2023-05-16,137.3759002685547,138.93891609708808,137.18664568328995,137.18664568328995,2047500
2023-05-17,140.76953125,141.31119973506424,137.76422191208022,138.63220895117234,1986000
2023-05-18,145.2170867919922,145.56950059485618,141.29158569452014,141.39601179106668,3429300
2023-05-19,144.46987915039062,145.12250136467267,143.5659979064128,144.7929264742852,2877600
2023-05-22,144.96908569335938,145.35086607242903,143.10586181355146,143.167866209401,2299800
2023-05-23,143.1776580810547,144.94625477756878,142.86113839389458,143.9966957160884,1553100
2023-05-24,140.6161346435547,141.20349600243225,139.1314347395062,140.2963586410408,4341000
2023-05-25,149.98117065429688,150.55873306902768,145.48463529651485,147.08028851617047,12973800
2023-05-26,159.7834930419922,160.60580189365334,152.21640237897833,152.26860795992246,8010900
2023-05-30,159.6497344970703,164.13974361678453,159.00038362794467,163.48059393071588,7862700
2023-05-31,155.55125427246094,159.1112861425431,155.4794660049209,156.95112548949126,5358600
2023-06-01,158.22705078125,159.57797327301907,154.89870877040343,156.50087536115032,7343700
2023-06-02,157.8550262451172,159.89119350398013,156.7064286485925,159.43436847901734,3318900
2023-06-05,155.41098022460938,157.36556034539342,154.61478155756961,157.27746061858255,2710800
2023-06-06,157.28726196289062,158.05082281529658,154.07964317018258,154.31459071600779,3235500
2023-06-07,157.05560302734375,160.55508656477392,156.69945183031794,158.326654911803,3906300
2023-06-08,158.6632080078125,159.05530188252175,156.70596943753688,157.51631771899423,2724900
2023-06-09,159.08143615722656,161.5483935979062,158.33317618992223,160.46031597184066,2519400
2023-06-12,164.2048797607422,164.36172328554346,160.75113628427482,160.94718321156552,2638500
2023-06-13,166.40390014648438,167.48218065156595,164.51201070709965,166.8450094595009,4164300
2023-06-14,168.7663116455078,168.84799412662196,164.8159069417806,165.7830837580784,8500500
2023-06-15,167.37106323242188,168.60617219930273,166.17189694610312,166.82212591380818,6561300
2023-06-16,165.82554626464844,169.07343045098398,165.58702028110085,169.05709694787782,4956300
2023-06-20,164.48263549804688,166.51502038021482,163.0351457308519,165.06425493712533,2024400
2023-06-21,160.473388671875,164.26694973703079,160.28713885962017,163.45008007780552,4128300
2023-06-22,161.22164916992188,161.8914873782167,159.16311907468972,159.38205085359712,3656400
2023-06-23,158.38218688964844,159.3885820066612,157.66007251685338,158.6239885581228,2057400
2023-06-26,158.8951873779297,161.94050345504294,158.8886509846974,159.49314022059963,2434800
2023-06-27,164.44667053222656,164.72441490412564,158.8494535895615,159.45394284832227,2763600
2023-06-28,163.1788787841797,164.56103432987413,161.61702476949,161.7934625204695,2912400
2023-06-29,163.22463989257812,163.95655145622524,161.871890586052,163.84218700246916,1674600
2023-06-30,165.74713134765625,166.41043314127322,164.43360054641477,165.02174129928568,1618200
2023-07-03,167.22076416015625,167.62267005826408,165.3844266455825,166.50844690725006,809400
2023-07-05,163.5252227783203,166.44636199321783,163.47293163869563,166.10326869781997,2821800
2023-07-06,161.4634552001953,161.73466319978047,159.42780971643492,160.7478771112832,3454200
2023-07-07,161.5320587158203,164.1003077929029,161.27066282014465,161.76732399638124,1824300
2023-07-10,164.8943328857422,165.03810364193967,161.87517692044253,162.03854190163153,1833600
2023-07-11,164.90081787109375,165.7667178141103,162.5220796987061,165.46610360715678,2370300
2023-07-12,167.97235107421875,168.27622612892017,166.3418570873144,167.2861642259473,4269300
2023-07-13,171.4423828125,171.8312159390282,169.0995869423185,169.75309164039297,2791200
2023-07-14,169.29893493652344,172.99774127019887,168.5996903389352,171.46201771315648,5124900
