z_window,z_threshold,hold_days,year,trades,avg_return,median_return,win_rate
7,-1.6,1,2023,6,-0.0025986587130671923,-0.008857963748061193,0.3333333333333333
7,-1.6,1,2024,7,-0.009303155621608692,-0.010367622524128595,0.42857142857142855
7,-1.6,1,2025,6,0.0003668537865206452,-0.012594837279151394,0.3333333333333333
7,-1.6,1,2026,2,0.03757119269929432,0.03757119269929432,1.0
7,-1.6,2,2021,12,0.027172618229494915,0.017573710207586246,0.75
7,-1.6,2,2022,3,-0.017014555968053974,0.01728428618272293,0.6666666666666666
7,-1.6,2,2023,6,-0.014575908609577137,-0.009762489460489687,0.16666666666666666
7,-1.6,2,2024,7,-0.025008338122740503,-0.013054354969973758,0.42857142857142855
7,-1.6,2,2025,6,-0.030848389383672292,-0.02530675677408656,0.16666666666666666
7,-1.6,2,2026,2,0.08973600299009005,0.08973600299009005,0.5
7,-1.6,3,2021,12,0.028404615261437866,0.017689141270796238,0.6666666666666666
7,-1.6,3,2022,3,0.030365806600141654,0.1288879429421783,0.6666666666666666
7,-1.6,3,2023,6,0.009479806702411867,0.02742134736495272,0.6666666666666666
7,-1.6,3,2024,7,0.006487744541297381,-0.00991133432228386,0.42857142857142855
7,-1.6,3,2025,6,-0.009621471801550504,0.02783510731911587,0.6666666666666666
7,-1.6,3,2026,2,0.058248000056751126,0.058248000056751126,0.5
7,-1.6,4,2021,12,0.057080404274431416,0.07665600524508787,0.8333333333333334
7,-1.6,4,2022,3,-0.03154920413604464,-0.06627201536213423,0.3333333333333333
7,-1.6,4,2023,6,0.03277900751548104,0.04989719675174831,0.6666666666666666
7,-1.6,4,2024,7,0.049639078445400164,0.06706270459715591,0.7142857142857143
7,-1.6,4,2025,6,0.017899698669633146,0.044733236909734186,0.8333333333333334
7,-1.6,4,2026,2,0.20392578612654666,0.20392578612654666,1.0
7,-1.6,5,2021,12,0.056541608766602136,0.079824138209864,0.75
7,-1.6,5,2022,3,-0.08101065431506016,-0.12061287376917817,0.3333333333333333
7,-1.6,5,2023,6,0.061475016469192935,0.0536778144046306,0.8333333333333334
7,-1.6,5,2024,7,0.014301083484391106,0.018797579420162025,0.5714285714285714
7,-1.6,5,2025,6,0.02265638141383086,0.031653583529793194,0.6666666666666666
7,-1.6,5,2026,2,0.3537200989385667,0.3537200989385667,1.0
7,-1.6,6,2021,12,0.04395535381874024,0.04964416370597868,0.6666666666666666
7,-1.6,6,2022,3,-0.13639924969049513,-0.15450284744046872,0.3333333333333333
7,-1.6,6,2023,6,0.07649407380601629,0.05242721893661173,0.8333333333333334
7,-1.6,6,2024,7,-0.029398662241243354,-0.01961196174759261,0.42857142857142855
7,-1.6,6,2025,6,0.026546023254010415,0.005395552118759639,0.6666666666666666
7,-1.6,6,2026,2,0.4157305547574487,0.4157305547574487,1.0
7,-1.6,7,2021,12,0.028693245670840407,0.04299689146048946,0.6666666666666666
7,-1.6,7,2022,3,-0.12368446810465028,-0.1796282053717887,0.3333333333333333
7,-1.6,7,2023,6,0.09305234050467336,0.08694251598609315,0.6666666666666666
7,-1.6,7,2024,7,-0.029834266834048644,-0.04275550420113439,0.42857142857142855
7,-1.6,7,2025,6,0.012840031470725747,0.002772926282433752,0.5
7,-1.6,7,2026,2,0.3295073702611595,0.3295073702611595,1.0
7,-1.5,1,2021,14,0.014126219711645167,0.017083080266760087,0.7142857142857143
7,-1.5,1,2022,4,0.019170226267700735,0.024130917110053773,0.75
7,-1.5,1,2023,6,-0.005537507321841273,-0.008857963748061193,0.3333333333333333
7,-1.5,1,2024,8,-0.0047302961601553145,-0.003906506165320012,0.5
7,-1.5,1,2025,8,0.013572721293059878,0.00885113102548385,0.625
7,-1.5,1,2026,2,0.03757119269929432,0.03757119269929432,1.0
7,-1.5,2,2021,14,0.012623646857120594,0.009608092447853989,0.6428571428571429
7,-1.5,2,2022,4,-0.016010181068797785,0.002143614905846858,0.5
7,-1.5,2,2023,6,-0.006014157812933925,-0.009026271542008246,0.3333333333333333
7,-1.5,2,2024,8,0.0002881635710037661,-0.005236406956779183,0.5
7,-1.5,2,2025,8,-0.020005576286089136,-0.005843108644571715,0.25
7,-1.5,2,2026,2,0.08973600299009005,0.08973600299009005,0.5
7,-1.5,3,2021,14,0.010098213116082602,-0.00642845285567667,0.5
7,-1.5,3,2022,4,0.00157082986238824,0.022036921295653156,0.5
7,-1.5,3,2023,6,0.0010442272164950344,0.002117044683843383,0.5
7,-1.5,3,2024,8,0.023405819744488465,0.005156684714757609,0.5
7,-1.5,3,2025,8,-0.021785719948520604,-0.015146382423116722,0.375
7,-1.5,3,2026,2,0.058248000056751126,0.058248000056751126,0.5
7,-1.5,4,2021,14,0.0293515001091729,0.04547333527351671,0.6428571428571429
7,-1.5,4,2022,4,-0.05942303203230076,-0.10465826554160168,0.25
7,-1.5,4,2023,6,0.009459427073599092,0.012791925312592767,0.5
7,-1.5,4,2024,8,0.06485847226408625,0.08159547633650288,0.75
7,-1.5,4,2025,8,0.015094888660863531,0.026411385802884935,0.875
7,-1.5,4,2026,2,0.20392578612654666,0.20392578612654666,1.0
7,-1.5,5,2021,14,0.03973234571093788,0.07465680076026904,0.6428571428571429
7,-1.5,5,2022,4,-0.09854099540360692,-0.13587244621921268,0.25
7,-1.5,5,2023,6,0.03723873596446514,0.04602972107762682,0.6666666666666666
7,-1.5,5,2024,8,0.033582443093025244,0.04274247787346197,0.625
7,-1.5,5,2025,8,0.0021981087021181456,0.027493170306185255,0.625
7,-1.5,5,2026,2,0.3537200989385667,0.3537200989385667,1.0
7,-1.5,6,2021,14,0.01761609146922218,0.031101230244731326,0.5714285714285714
7,-1.5,6,2022,4,-0.12560576461503256,-0.12386407841455677,0.25
7,-1.5,6,2023,6,0.06030646473559872,0.05242721893661173,0.6666666666666666
7,-1.5,6,2024,8,-0.00930943722946341,0.018846067582881265,0.5
7,-1.5,6,2025,8,0.02342632589009476,0.024358023437993093,0.75
7,-1.5,6,2026,2,0.4157305547574487,0.4157305547574487,1.0
7,-1.5,7,2021,14,0.020122276089550813,0.03241860968896615,0.6428571428571429
7,-1.5,7,2022,4,-0.13564153218892355,-0.17557046490676603,0.25
7,-1.5,7,2023,6,0.09291735780687647,0.08694251598609315,0.6666666666666666
7,-1.5,7,2024,8,0.0011109072062667757,0.01144286053201643,0.5
7,-1.5,7,2025,8,0.031271872431814784,0.00650670934442199,0.625
7,-1.5,7,2026,2,0.3295073702611595,0.3295073702611595,1.0
7,-1.4,1,2021,14,0.005373118568122511,0.012687828254552391,0.6428571428571429
7,-1.4,1,2022,5,0.001672815563634078,0.012609755649245269,0.6
7,-1.4,1,2023,7,-0.005773142967041313,-0.007186956838241554,0.2857142857142857
7,-1.4,1,2024,14,-3.591611175639077e-05,0.0029062831212185447,0.5714285714285714
7,-1.4,1,2025,8,0.013572721293059878,0.00885113102548385,0.625
7,-1.4,1,2026,2,0.03757119269929432,0.03757119269929432,1.0
7,-1.4,2,2021,14,1.151008464351471e-05,0.004542583387476706,0.5714285714285714
7,-1.4,2,2022,5,-0.03200881415644132,-0.012997056371029214,0.4
7,-1.4,2,2023,7,0.0022194057359738845,-0.006387475933442466,0.42857142857142855
7,-1.4,2,2024,14,0.003506531851534259,0.005077398593985705,0.5714285714285714
7,-1.4,2,2025,8,-0.020005576286089136,-0.005843108644571715,0.25
7,-1.4,2,2026,2,0.08973600299009005,0.08973600299009005,0.5
7,-1.4,3,2021,14,0.0047444736492379125,-0.00642845285567667,0.5
7,-1.4,3,2022,5,-0.028503522721300877,-0.084814100350872,0.4
7,-1.4,3,2023,7,0.008393010026514507,0.012148121263444445,0.5714285714285714
7,-1.4,3,2024,14,0.006176349734464396,0.002081658275405185,0.5
7,-1.4,3,2025,8,-0.021785719948520604,-0.015146382423116722,0.375
7,-1.4,3,2026,2,0.058248000056751126,0.058248000056751126,0.5
7,-1.4,4,2021,14,0.037852676254153894,0.05357863754543157,0.7142857142857143
7,-1.4,4,2022,5,-0.0819344889472245,-0.14304451572106913,0.2
7,-1.4,4,2023,7,0.02394535875033261,0.025586703770441144,0.5714285714285714
7,-1.4,4,2024,14,0.023349731588725546,0.0554163114055064,0.6428571428571429
7,-1.4,4,2025,8,0.015094888660863531,0.026411385802884935,0.875
7,-1.4,4,2026,2,0.20392578612654666,0.20392578612654666,1.0
7,-1.4,5,2021,14,0.04551424943562283,0.07465680076026904,0.7142857142857143
7,-1.4,5,2022,5,-0.11889494241139913,-0.1511320186692472,0.2
7,-1.4,5,2023,7,0.05757805490850194,0.05586302275106658,0.7142857142857143
7,-1.4,5,2024,14,0.0009584290307114084,0.04185339200670768,0.5714285714285714
7,-1.4,5,2025,8,0.0021981087021181456,0.027493170306185255,0.625
7,-1.4,5,2026,2,0.3537200989385667,0.3537200989385667,1.0
7,-1.4,6,2021,14,0.030639868486217064,0.038787690339122216,0.6428571428571429
7,-1.4,6,2022,5,-0.1332066249213224,-0.15450284744046872,0.2
7,-1.4,6,2023,7,0.07086426920170176,0.06653621321137493,0.7142857142857143
7,-1.4,6,2024,14,-0.01706564156459126,0.018846067582881265,0.5
7,-1.4,6,2025,8,0.02342632589009476,0.024358023437993093,0.75
7,-1.4,6,2026,2,0.4157305547574487,0.4157305547574487,1.0
7,-1.4,7,2021,14,0.02908499120861125,0.03614797836393413,0.6428571428571429
7,-1.4,7,2022,5,-0.1327360958749399,-0.17151272444174337,0.2
7,-1.4,7,2023,7,0.1101208629199221,0.1122257775888158,0.7142857142857143
7,-1.4,7,2024,14,-0.014393460270075844,0.004348754905942276,0.5
7,-1.4,7,2025,8,0.031271872431814784,0.00650670934442199,0.625
7,-1.4,7,2026,2,0.3295073702611595,0.3295073702611595,1.0
7,-1.3,1,2021,14,0.005373118568122511,0.012687828254552391,0.6428571428571429
7,-1.3,1,2022,5,-0.012938035000025128,-0.012997056371029214,0.4
7,-1.3,1,2023,9,0.007816357151874996,-0.005589378698569569,0.4444444444444444
7,-1.3,1,2024,16,0.002077675326353466,0.010053297821246532,0.625
7,-1.3,1,2025,10,0.011816196753538854,0.008301439767268048,0.6
7,-1.3,1,2026,2,0.03757119269929432,0.03757119269929432,1.0
7,-1.3,2,2021,14,1.151008464351471e-05,0.004542583387476706,0.5714285714285714
7,-1.3,2,2022,5,-0.04435658307970518,-0.04445455843359636,0.2
7,-1.3,2,2023,9,0.009728492487532566,-0.006387475933442466,0.4444444444444444
7,-1.3,2,2024,16,0.007851286692240493,0.00535264860639606,0.625
7,-1.3,2,2025,10,0.001023646583872162,-0.004002078062788739,0.4
7,-1.3,2,2026,2,0.08973600299009005,0.08973600299009005,0.5
7,-1.3,3,2021,14,0.0047444736492379125,-0.00642845285567667,0.5
7,-1.3,3,2022,5,-0.06228980231513057,-0.084814100350872,0.2
7,-1.3,3,2023,9,0.028401830423312444,0.042694573466460994,0.7777777777777778
7,-1.3,3,2024,16,0.015854787314608022,0.002081658275405185,0.5
7,-1.3,3,2025,10,-0.008638759561910136,0.005649570579988439,0.5
7,-1.3,3,2026,2,0.058248000056751126,0.058248000056751126,0.5
7,-1.3,4,2021,14,0.037852676254153894,0.05357863754543157,0.7142857142857143
7,-1.3,4,2022,5,-0.05562590149632492,-0.14304451572106913,0.4
7,-1.3,4,2023,9,0.03925252863865966,0.06462486354659203,0.6666666666666666
7,-1.3,4,2024,16,0.05005926489647658,0.06598595459520462,0.75
7,-1.3,4,2025,10,0.027994008208235166,0.042020037017831746,0.9
7,-1.3,4,2026,2,0.20392578612654666,0.20392578612654666,1.0
7,-1.3,5,2021,14,0.04551424943562283,0.07465680076026904,0.7142857142857143
7,-1.3,5,2022,5,-0.1185505774948484,-0.1511320186692472,0.2
7,-1.3,5,2023,9,0.0662817177201756,0.05586302275106658,0.7777777777777778
7,-1.3,5,2024,16,0.007824303144338227,0.05629752595271775,0.625
7,-1.3,5,2025,10,0.007716839344910864,0.027493170306185255,0.6
7,-1.3,5,2026,2,0.3537200989385667,0.3537200989385667,1.0
7,-1.3,6,2021,14,0.030639868486217064,0.038787690339122216,0.6428571428571429
7,-1.3,6,2022,5,-0.13633997518284083,-0.16361006614648177,0.2
7,-1.3,6,2023,9,0.07366560085455946,0.06653621321137493,0.6666666666666666
7,-1.3,6,2024,16,-0.006597237406475186,0.05866229408281187,0.5625
7,-1.3,6,2025,10,0.025200445076895606,0.024358023437993093,0.7
7,-1.3,6,2026,2,0.4157305547574487,0.4157305547574487,1.0
7,-1.3,7,2021,14,0.02908499120861125,0.03614797836393413,0.6428571428571429
7,-1.3,7,2022,5,-0.13724040415108324,-0.17151272444174337,0.2
7,-1.3,7,2023,9,0.08462717054548495,0.06641334393764509,0.6666666666666666
7,-1.3,7,2024,16,-0.0018651947748417677,0.05501630281541592,0.5625
7,-1.3,7,2025,10,0.01678830327766103,0.00650670934442199,0.6
7,-1.3,7,2026,2,0.3295073702611595,0.3295073702611595,1.0
7,-1.2,1,2021,14,0.0016044029895108827,0.007014007515823817,0.5714285714285714
7,-1.2,1,2022,6,-0.007744144935221538,-0.016684169751885913,0.3333333333333333
7,-1.2,1,2023,9,0.01137627190651628,0.009510323462719628,0.5555555555555556
7,-1.2,1,2024,15,-6.774450027870286e-05,0.003629778711249143,0.6
7,-1.2,1,2025,10,0.012268388704858102,0.008301439767268048,0.6
7,-1.2,1,2026,2,0.03757119269929432,0.03757119269929432,1.0
7,-1.2,2,2021,14,0.0011544178058471696,0.005447637420521789,0.5714285714285714
7,-1.2,2,2022,6,-0.006452985072667321,-0.028725807402312786,0.3333333333333333
7,-1.2,2,2023,9,0.017310451262692445,-0.006387475933442466,0.4444444444444444
7,-1.2,2,2024,15,0.005642232205166967,0.002581541056415393,0.6
7,-1.2,2,2025,10,0.00731776754458272,0.0021315163649001656,0.5
7,-1.2,2,2026,2,0.08973600299009005,0.08973600299009005,0.5
7,-1.2,3,2021,14,0.009978810870902965,0.003973707602264898,0.5714285714285714
7,-1.2,3,2022,6,-0.021672240667366467,-0.06242877768892108,0.3333333333333333
7,-1.2,3,2023,9,0.028885557370885447,0.042694573466460994,0.7777777777777778
7,-1.2,3,2024,15,0.01597346307737561,-0.00991133432228386,0.4666666666666667
7,-1.2,3,2025,10,-0.002225151848190621,0.016031859412714677,0.6
7,-1.2,3,2026,2,0.058248000056751126,0.058248000056751126,0.5
7,-1.2,4,2021,14,0.04097113334124963,0.05357863754543157,0.7142857142857143
7,-1.2,4,2022,6,-0.027608718431645474,-0.038886796914352706,0.5
7,-1.2,4,2023,9,0.030524968333054722,0.02750921986340993,0.6666666666666666
7,-1.2,4,2024,15,0.049069268916691465,0.06706270459715591,0.7333333333333333
7,-1.2,4,2025,10,0.028065285096760696,0.042020037017831746,0.9
7,-1.2,4,2026,2,0.20392578612654666,0.20392578612654666,1.0
7,-1.2,5,2021,14,0.04033727047033104,0.07465680076026904,0.7142857142857143
7,-1.2,5,2022,6,-0.08531686631395767,-0.13501153392783588,0.3333333333333333
7,-1.2,5,2023,9,0.043149842992425316,0.025486877840906086,0.6666666666666666
7,-1.2,5,2024,15,0.004018643047743886,0.05487560558245552,0.6
7,-1.2,5,2025,10,0.009181267726281684,0.03161207578171299,0.6
7,-1.2,5,2026,2,0.3537200989385667,0.3537200989385667,1.0
7,-1.2,6,2021,14,0.03523777177922865,0.038787690339122216,0.6428571428571429
7,-1.2,6,2022,6,-0.12309560886671672,-0.13169745406835281,0.16666666666666666
7,-1.2,6,2023,9,0.03876607063151686,0.021607729968309508,0.5555555555555556
7,-1.2,6,2024,15,-0.013457520340377541,0.05730409691335514,0.5333333333333333
7,-1.2,6,2025,10,0.030075733251299086,0.04178965523603351,0.7
7,-1.2,6,2026,2,0.4157305547574487,0.4157305547574487,1.0
7,-1.2,7,2021,14,0.02537199262794872,0.03614797836393413,0.6428571428571429
7,-1.2,7,2022,6,-0.1250823012898518,-0.16702106762488855,0.16666666666666666
7,-1.2,7,2023,9,0.0621127920999848,0.0347221519574219,0.5555555555555556
7,-1.2,7,2024,15,-0.0054197420273658144,0.0585795916178129,0.5333333333333333
7,-1.2,7,2025,10,0.011540379364067422,0.00650670934442199,0.6
7,-1.2,7,2026,2,0.3295073702611595,0.3295073702611595,1.0
7,-1.1,1,2021,16,0.008154211919815059,0.012687828254552391,0.625
7,-1.1,1,2022,7,0.002002135941984427,-0.012997056371029214,0.42857142857142855
7,-1.1,1,2023,12,0.0076586215934007495,0.010538699898653636,0.6666666666666666
7,-1.1,1,2024,17,0.0028403934165177093,0.003629778711249143,0.5882352941176471
7,-1.1,1,2025,10,0.012268388704858102,0.008301439767268048,0.6
7,-1.1,1,2026,2,0.03757119269929432,0.03757119269929432,1.0
7,-1.1,2,2021,16,0.014135851648236046,0.016333581525106555,0.625
7,-1.1,2,2022,7,0.008041283463060591,-0.012997056371029214,0.42857142857142855
7,-1.1,2,2023,12,0.010518431251463475,-0.0018310714968686193,0.5
7,-1.1,2,2024,17,0.011180403369737272,0.008123756156376727,0.6470588235294118
7,-1.1,2,2025,10,0.00731776754458272,0.0021315163649001656,0.5
7,-1.1,2,2026,2,0.08973600299009005,0.08973600299009005,0.5
7,-1.1,3,2021,16,0.01614711278260867,0.007570297886509536,0.625
7,-1.1,3,2022,7,-0.010406001604678845,-0.040043455026970154,0.42857142857142855
7,-1.1,3,2023,12,0.026073870439465952,0.030132630596901744,0.6666666666666666
7,-1.1,3,2024,17,0.02511738826810078,0.020224703751799078,0.5294117647058824
7,-1.1,3,2025,10,-0.002225151848190621,0.016031859412714677,0.6
7,-1.1,3,2026,2,0.058248000056751126,0.058248000056751126,0.5
7,-1.1,4,2021,16,0.04174960515989538,0.05357863754543157,0.75
7,-1.1,4,2022,7,-0.02747325898830255,-0.026660502328245017,0.42857142857142855
7,-1.1,4,2023,12,0.00920237132085111,0.008049772890973417,0.5
7,-1.1,4,2024,17,0.05396374545837001,0.07619847893546927,0.7647058823529411
7,-1.1,4,2025,10,0.028065285096760696,0.042020037017831746,0.9
7,-1.1,4,2026,2,0.20392578612654666,0.20392578612654666,1.0
7,-1.1,5,2021,16,0.041194206100109335,0.05968153810143584,0.75
7,-1.1,5,2022,7,-0.07822923252761857,-0.11889104918642457,0.2857142857142857
7,-1.1,5,2023,12,0.011399699062680383,0.0008924455345984406,0.5
7,-1.1,5,2024,17,0.01244700343445359,0.057719446322979984,0.6470588235294118
7,-1.1,5,2025,10,0.009181267726281684,0.03161207578171299,0.6
7,-1.1,5,2026,2,0.3537200989385667,0.3537200989385667,1.0
7,-1.1,6,2021,16,0.03724494481513803,0.038787690339122216,0.625
7,-1.1,6,2022,7,-0.08606612974044543,-0.09322530938864482,0.2857142857142857
7,-1.1,6,2023,12,0.008672708584546903,-0.012881887299935668,0.4166666666666667
7,-1.1,6,2024,17,-0.0020584424115872905,0.05730409691335514,0.5294117647058824
7,-1.1,6,2025,10,0.030075733251299086,0.04178965523603351,0.7
7,-1.1,6,2026,2,0.4157305547574487,0.4157305547574487,1.0
7,-1.1,7,2021,16,0.025603553127374182,0.03614797836393413,0.625
7,-1.1,7,2022,7,-0.09152707527705302,-0.16252941080803374,0.2857142857142857
7,-1.1,7,2023,12,0.027133424557488062,-0.01166489216457578,0.4166666666666667
7,-1.1,7,2024,17,0.007106567716072354,0.0585795916178129,0.5294117647058824
7,-1.1,7,2025,10,0.011540379364067422,0.00650670934442199,0.6
7,-1.1,7,2026,2,0.3295073702611595,0.3295073702611595,1.0
7,-1.0,1,2021,16,0.010467221499183978,0.012687828254552391,0.625
7,-1.0,1,2022,8,0.004672808283406993,0.005185229151167869,0.5
7,-1.0,1,2023,13,0.004996184372686247,0.009510323462719628,0.6153846153846154
7,-1.0,1,2024,18,0.00012328452790177913,0.003092194452368857,0.5555555555555556
7,-1.0,1,2025,10,0.019081282848356897,0.016353391118464122,0.7
7,-1.0,1,2026,4,0.08215090166380984,0.08212437259794902,1.0
7,-1.0,2,2021,16,0.004459711539656852,0.005447637420521789,0.5625
7,-1.0,2,2022,8,0.020015811064401548,0.010809541315894344,0.5
7,-1.0,2,2023,13,0.009709406756921446,0.0027253329397052273,0.5384615384615384
7,-1.0,2,2024,18,0.011136537442489887,0.008577169947120766,0.6111111111111112
7,-1.0,2,2025,10,0.009815106477687829,0.012776569227360812,0.5
7,-1.0,2,2026,4,0.15691735500390455,0.2208888756733427,0.75
7,-1.0,3,2021,16,0.010492594983336323,0.003973707602264898,0.5625
7,-1.0,3,2022,8,0.0005944133672432239,0.00857398887223837,0.5
7,-1.0,3,2023,13,0.029097631346535775,0.042694573466460994,0.6923076923076923
7,-1.0,3,2024,18,0.02719680040874647,0.020332365003301045,0.5555555555555556
7,-1.0,3,2025,10,0.00019705385097769091,0.016031859412714677,0.6
7,-1.0,3,2026,4,0.13355312258642915,0.13199749935744964,0.75
7,-1.0,4,2021,16,0.0330633968278531,0.035271999948717214,0.6875
7,-1.0,4,2022,8,-0.00712337497120942,0.01930520978205935,0.5
7,-1.0,4,2023,13,0.013726524786980084,0.0049867572418011985,0.5384615384615384
7,-1.0,4,2024,18,0.051438152658199565,0.0748386138770758,0.7222222222222222
7,-1.0,4,2025,10,0.03132873409314056,0.042020037017831746,0.9
7,-1.0,4,2026,4,0.1047004200154848,0.11761969608086875,0.75
7,-1.0,5,2021,16,0.03997454930361341,0.05968153810143584,0.75
7,-1.0,5,2022,8,-0.04442814544239215,-0.07729723949800427,0.375
7,-1.0,5,2023,13,0.013846770216576534,-0.010428144865533895,0.46153846153846156
7,-1.0,5,2024,18,0.015484254119588382,0.06220341132487095,0.6111111111111112
7,-1.0,5,2025,10,0.014663001730542413,0.03161207578171299,0.6
7,-1.0,5,2026,3,0.30704367171045527,0.21369081725423245,1.0
7,-1.0,6,2021,16,0.03185860344943445,0.038787690339122216,0.625
7,-1.0,6,2022,8,-0.05817347935567692,-0.05721582936182573,0.375
7,-1.0,6,2023,13,0.009597947103755038,-0.011444825165323413,0.46153846153846156
7,-1.0,6,2024,18,0.0013781532586176265,0.026411322871524145,0.5
7,-1.0,6,2025,10,0.030394735801898953,0.04178965523603351,0.7
7,-1.0,6,2026,3,0.426975131714557,0.4494642856287736,1.0
7,-1.0,7,2021,16,0.02317432347165231,0.03614797836393413,0.625
7,-1.0,7,2022,8,-0.08044527479613707,-0.09270306880134999,0.25
7,-1.0,7,2023,13,0.018373538770638024,-0.009420574233575563,0.46153846153846156
7,-1.0,7,2024,18,0.008110171938986159,0.03988586667160965,0.5555555555555556
7,-1.0,7,2025,10,0.01550588517070337,0.00650670934442199,0.6
7,-1.0,7,2026,3,0.406652071092928,0.560941472756465,1.0
8,-1.9,1,2021,3,0.03787055492558585,0.04420320121196286,1.0
8,-1.9,1,2022,2,0.02701294143548494,0.02701294143548494,1.0
8,-1.9,1,2023,2,-0.02105955257984088,-0.02105955257984088,0.0
8,-1.9,1,2024,2,-0.022755346216458194,-0.022755346216458194,0.5
8,-1.9,1,2025,1,-0.04667775457140799,-0.04667775457140799,0.0
8,-1.9,2,2021,3,0.01611268075960955,0.009238281509726054,0.6666666666666666
8,-1.9,2,2022,2,0.025950212592770416,0.025950212592770416,1.0
8,-1.9,2,2023,2,0.029375179708298227,0.029375179708298227,0.5
8,-1.9,2,2024,2,-0.07349451024441506,-0.07349451024441506,0.0
8,-1.9,2,2025,1,-0.06265131055203232,-0.06265131055203232,0.0
8,-1.9,3,2021,3,0.07893833712515386,0.06493337593939019,0.6666666666666666
8,-1.9,3,2022,2,0.12935082929679542,0.12935082929679542,1.0
8,-1.9,3,2023,2,0.027423783141593883,0.027423783141593883,1.0
8,-1.9,3,2024,2,-0.002111550974319143,-0.002111550974319143,0.5
8,-1.9,3,2025,1,-0.166363958150599,-0.166363958150599,0.0
8,-1.9,4,2021,3,0.08507692839641567,0.11340686775746711,0.6666666666666666
8,-1.9,4,2022,2,0.03647831319251599,0.03647831319251599,0.5
8,-1.9,4,2023,2,0.04989719675174831,0.04989719675174831,1.0
8,-1.9,4,2024,2,0.020326835069570504,0.020326835069570504,0.5
8,-1.9,4,2025,1,-0.10686804998402133,-0.10686804998402133,0.0
8,-1.9,5,2021,3,0.06810841442494249,0.04453618837950546,0.6666666666666666
8,-1.9,5,2022,2,-0.007430161618423747,-0.007430161618423747,0.5
8,-1.9,5,2023,2,0.04384451273119083,0.04384451273119083,1.0
8,-1.9,5,2024,2,-0.01598964345285797,-0.01598964345285797,0.5
8,-1.9,5,2025,1,-0.034176664685322766,-0.034176664685322766,0.0
8,-1.9,6,2021,3,0.07405175853508232,0.0703507619983732,0.6666666666666666
8,-1.9,6,2022,2,-0.06595854284331865,-0.06595854284331865,0.5
8,-1.9,6,2023,2,0.026220393822551258,0.026220393822551258,1.0
8,-1.9,6,2024,2,-0.057743175609959174,-0.057743175609959174,0.5
8,-1.9,6,2025,1,0.0014744640965371758,0.0014744640965371758,1.0
8,-1.9,7,2021,3,0.09341846502612479,0.10967895856182253,1.0
8,-1.9,7,2022,2,-0.043476044681702464,-0.043476044681702464,0.5
8,-1.9,7,2023,2,0.02909789025901721,0.02909789025901721,0.5
8,-1.9,7,2024,2,-0.08095110451310866,-0.08095110451310866,0.5
8,-1.9,7,2025,1,0.011660576586263183,0.011660576586263183,1.0
8,-1.8,1,2021,7,0.0217814397870759,0.024395504947213764,0.8571428571428571
8,-1.8,1,2022,2,0.02701294143548494,0.02701294143548494,1.0
8,-1.8,1,2023,4,-0.011183832623628737,-0.01622161833452135,0.25
8,-1.8,1,2024,5,0.00416134977850755,0.017693346744577676,0.8
8,-1.8,1,2025,2,-0.007278031383335437,-0.007278031383335437,0.5
8,-1.8,2,2021,7,0.029980116692098737,0.03533550024937182,0.8571428571428571
8,-1.8,2,2022,2,0.025950212592770416,0.025950212592770416,1.0
8,-1.8,2,2023,4,-0.015400098804002227,-0.009762489460489687,0.25
8,-1.8,2,2024,5,-0.019899442737917706,0.002581541056415393,0.6
8,-1.8,2,2025,2,0.0359148284675761,0.0359148284675761,0.5
8,-1.8,3,2021,7,0.037721396994588666,0.05860702602010681,0.5714285714285714
8,-1.8,3,2022,2,0.12935082929679542,0.12935082929679542,1.0
8,-1.8,3,2023,4,0.00617326064433435,0.027423783141593883,0.75
8,-1.8,3,2024,5,0.04082082125160911,0.020440026254803012,0.6
8,-1.8,3,2025,2,-0.024143350710173206,-0.024143350710173206,0.5
8,-1.8,4,2021,7,0.04028814167295842,0.047181663829937825,0.7142857142857143
8,-1.8,4,2022,2,0.03647831319251599,0.03647831319251599,0.5
8,-1.8,4,2023,4,0.02626403409575498,0.04989719675174831,0.75
8,-1.8,4,2024,5,0.06821044607110063,0.10954141630915748,0.8
8,-1.8,4,2025,2,0.010853825978431764,0.010853825978431764,0.5
8,-1.8,5,2021,7,0.04334218373989762,0.04453618837950546,0.5714285714285714
8,-1.8,5,2022,2,-0.007430161618423747,-0.007430161618423747,0.5
8,-1.8,5,2023,4,0.06262056927054918,0.04384451273119083,0.75
8,-1.8,5,2024,5,0.04196178749892694,0.09663966793115386,0.8
8,-1.8,5,2025,2,0.013407844328703344,0.013407844328703344,0.5
8,-1.8,6,2021,7,0.02546971678101592,0.05761078976998846,0.5714285714285714
8,-1.8,6,2022,2,-0.06595854284331865,-0.06595854284331865,0.5
8,-1.8,6,2023,4,0.06728184658601638,0.026220393822551258,0.75
8,-1.8,6,2024,5,0.012573666040156084,0.060020491252268604,0.6
8,-1.8,6,2025,2,0.05518274354030861,0.05518274354030861,1.0
8,-1.8,7,2021,7,0.02697672453156565,0.038891234077382375,0.7142857142857143
8,-1.8,7,2022,2,-0.043476044681702464,-0.043476044681702464,0.5
8,-1.8,7,2023,4,0.07810309768535348,0.02909789025901721,0.5
8,-1.8,7,2024,5,-9.902163187680557e-05,0.06564122526516725,0.6
8,-1.8,7,2025,2,0.10620621502107919,0.10620621502107919,1.0
