z_window,z_threshold,hold_days,signal_date,entry_date,exit_date,signal_z_score,entry_price,exit_price,return,winner,year
10,-1.25,2,2021-04-19,2021-04-20,2021-04-21,-2.1797701969810404,37.885258638039126,39.49601742553711,0.0425167689334629,True,2021
10,-1.25,2,2021-04-22,2021-04-23,2021-04-26,-1.455206153920154,37.21515956155478,40.91109339523315,0.09931258866605708,True,2021
10,-1.25,2,2021-04-30,2021-05-03,2021-05-04,-1.626848957969754,36.63245801109698,32.9246649055481,-0.10121606102505287,False,2021
10,-1.25,2,2021-05-10,2021-05-11,2021-05-12,-1.581224696819866,28.183293496078416,27.26437245941162,-0.03260516861858809,False,2021
10,-1.25,2,2021-06-18,2021-06-21,2021-06-22,-1.519456718272313,36.467358586928334,37.41218872833252,0.025908927271273585,True,2021
10,-1.25,2,2021-07-08,2021-07-09,2021-07-12,-1.5906037502402046,39.02154069043881,41.99663091659546,0.07624225423999231,True,2021
10,-1.25,2,2021-07-15,2021-07-16,2021-07-19,-1.7971039703078868,38.87585504510513,35.70634241867065,-0.08152907820952371,False,2021
10,-1.25,2,2021-08-12,2021-08-13,2021-08-16,-1.8182137089664983,41.27464028514248,41.686486049652096,0.009978179377564844,True,2021
10,-1.25,2,2021-08-17,2021-08-18,2021-08-19,-1.7962730937594023,39.12835955420487,38.41049514770508,-0.018346396697396128,False,2021
10,-1.25,2,2021-11-26,2021-11-29,2021-11-30,-1.7062391363028784,62.10619762274401,62.67995978164673,0.009238404231216357,True,2021
10,-1.25,2,2021-12-16,2021-12-17,2021-12-20,-1.4367778215327087,55.686780945125086,55.7790535697937,0.0016569933313175245,True,2021
10,-1.25,2,2022-04-01,2022-04-04,2022-04-05,-1.4320253687311184,35.54034865982122,31.881689226150513,-0.10294382502237143,False,2022
10,-1.25,2,2022-04-05,2022-04-06,2022-04-07,-1.7878790515212353,29.97320472399012,29.583641292572022,-0.012997056371029103,False,2022
10,-1.25,2,2022-08-09,2022-08-10,2022-08-11,-1.7926551940948485,18.56155034397228,19.204079538345336,0.034616138332524304,True,2022
10,-1.25,2,2022-08-22,2022-08-23,2022-08-24,-1.7742442835516128,16.615895715491366,16.903091508865355,0.017284400329151683,True,2022
10,-1.25,2,2022-08-26,2022-08-29,2022-08-30,-1.5208461581461221,15.059370254629362,14.048689018249512,-0.06711311424653765,False,2022
10,-1.25,2,2022-11-28,2022-11-29,2022-11-30,-1.25973509881845,11.663343468824676,13.461534908294677,0.15417461076032302,True,2022
10,-1.25,2,2022-12-06,2022-12-07,2022-12-08,-1.3434708092035113,11.136297701975419,12.29266100692749,0.10383731971775045,True,2022
10,-1.25,2,2023-02-17,2023-02-21,2023-02-22,-1.4820177670082044,14.486711535417783,13.519333611488342,-0.06677691631840321,False,2023
10,-1.25,2,2023-04-12,2023-04-13,2023-04-14,-1.3842625642438982,15.097132263041104,15.252981262207031,0.010323086295498385,True,2023
10,-1.25,2,2023-04-19,2023-04-20,2023-04-21,-1.3440318469973418,14.50855120822883,14.54809279346466,0.0027253986058513036,True,2023
10,-1.25,2,2023-04-21,2023-04-24,2023-04-25,-1.5683945356505566,14.49873980360003,12.922936205863953,-0.10868555606086572,False,2023
10,-1.25,2,2023-06-23,2023-06-26,2023-06-27,-1.459109731315596,21.929062319310482,23.895319805145263,0.08966445793276434,True,2023
10,-1.25,2,2023-09-12,2023-09-13,2023-09-14,-1.5259032669388546,20.514283742221,21.22829841041565,0.03480573229691264,True,2023
10,-1.25,2,2023-12-04,2023-12-05,2023-12-06,-1.4003856754036488,21.335599608811798,21.08672031211853,-0.0116649778425012,False,2023
10,-1.25,2,2024-01-02,2024-01-03,2024-01-04,-1.624013770509687,26.226400861672825,25.1798006401062,-0.039906361040035865,False,2024
10,-1.25,2,2024-01-31,2024-02-01,2024-02-02,-1.27086336525093,31.838589736350293,33.12353581237793,0.0403581341594601,True,2024
10,-1.25,2,2024-03-14,2024-03-15,2024-03-18,-1.5949034065118446,41.23827559807437,41.87446164321899,0.015427076809543694,True,2024
10,-1.25,2,2024-04-12,2024-04-15,2024-04-16,-1.5403935361643057,42.43705497587952,39.93861332702637,-0.05887405830289649,False,2024
10,-1.25,2,2024-06-24,2024-06-25,2024-06-26,-1.3919314443495545,53.68277869468384,54.11888068771362,0.008123685167455097,True,2024
10,-1.25,2,2024-07-17,2024-07-18,2024-07-19,-2.431054961205587,53.613488324659784,46.432776420593264,-0.1339348012683539,False,2024
10,-1.25,2,2024-10-15,2024-10-16,2024-10-17,-1.340398540703521,35.45196556078818,34.84670639419556,-0.01707265470386432,False,2024
10,-1.25,2,2024-10-31,2024-11-01,2024-11-04,-2.2935639432098114,30.434150582705534,30.036848596572877,-0.013054479212520786,False,2024
10,-1.25,2,2024-11-15,2024-11-18,2024-11-19,-1.7546630705288184,26.477413909633217,27.56264642715454,0.04098710399834338,True,2024
10,-1.25,2,2024-12-10,2024-12-11,2024-12-12,-1.4097791597655571,28.093825835278203,28.166351200103758,0.002581541056415393,True,2024
10,-1.25,2,2024-12-19,2024-12-20,2024-12-23,-1.5229748415063544,25.604750189263072,29.367524236679078,0.14695609289692912,True,2024
10,-1.25,2,2025-05-23,2025-05-27,2025-05-28,-1.8898491928734664,16.69908622252445,16.9643914604187,0.01588741050611464,True,2025
10,-1.25,2,2025-07-22,2025-07-23,2025-07-24,-1.7739024346501204,25.668191678003822,25.58694771194458,-0.0031651612656791173,False,2025
10,-1.25,2,2025-07-31,2025-08-01,2025-08-04,-1.5972318525203557,23.596724056565943,24.96774598503113,0.058102214747207226,True,2025
10,-1.25,2,2025-09-02,2025-09-03,2025-09-04,-1.2833223824498114,25.428022679868224,25.616906965255737,0.0074281939954794485,True,2025
10,-1.25,2,2025-11-06,2025-11-07,2025-11-10,-1.3550606219133687,41.14109847259521,44.91503908538818,0.09173164433873482,True,2025
10,-1.25,2,2025-11-13,2025-11-14,2025-11-17,-1.6237907794425925,35.77574168014526,36.803160152435304,0.028718299720400742,True,2025
10,-1.25,2,2025-12-12,2025-12-15,2025-12-16,-1.463588341103698,43.15311061096191,40.44951167678833,-0.06265131055203232,False,2025
10,-1.25,2,2026-06-05,2026-06-08,2026-06-09,-1.5100123357343318,210.83061511230466,201.47831268310546,-0.04435931861327369,False,2026
10,-1.25,2,2026-06-10,2026-06-11,2026-06-12,-1.3205821003549636,192.49230305480955,234.44531268310547,0.21794642675323161,True,2026
10,-1.25,3,2021-01-27,2021-01-28,2021-02-01,-2.294786590258944,33.97683041966189,36.183049530029294,0.06493304652368925,True,2021
10,-1.25,3,2021-04-19,2021-04-20,2021-04-22,-2.1797701969810404,37.885258638039126,36.8112658996582,-0.028348565563244388,False,2021
10,-1.25,3,2021-04-22,2021-04-23,2021-04-27,-1.455206153920154,37.21515956155478,40.06787465286255,0.07665465162360285,True,2021
10,-1.25,3,2021-04-30,2021-05-03,2021-05-05,-1.626848957969754,36.63245801109698,33.48681200408936,-0.0858704596359523,False,2021
10,-1.25,3,2021-05-10,2021-05-11,2021-05-13,-1.581224696819866,28.183293496078416,28.42744810295105,0.00866309705452295,True,2021
10,-1.25,3,2021-06-18,2021-06-21,2021-06-23,-1.519456718272313,36.467358586928334,37.84834423828125,0.03786908909404607,True,2021
10,-1.25,3,2021-07-08,2021-07-09,2021-07-13,-1.5906037502402046,39.02154069043881,41.30848079681397,0.05860711970646282,True,2021
10,-1.25,3,2021-07-15,2021-07-16,2021-07-20,-1.7971039703078868,38.87585504510513,37.160190307617185,-0.044131884314759784,False,2021
10,-1.25,3,2021-08-12,2021-08-13,2021-08-17,-1.8182137089664983,41.27464028514248,39.21495721435547,-0.04990190239231296,False,2021
10,-1.25,3,2021-08-17,2021-08-18,2021-08-20,-1.7962730937594023,39.12835955420487,39.18587636947632,0.0014699521249228464,True,2021
10,-1.25,3,2021-11-26,2021-11-29,2021-12-01,-1.7062391363028784,62.10619762274401,61.21642081832886,-0.0143266990811447,False,2021
10,-1.25,3,2021-12-16,2021-12-17,2021-12-21,-1.4367778215327087,55.686780945125086,61.56093222427368,0.10548556011770738,True,2021
10,-1.25,3,2022-04-01,2022-04-04,2022-04-06,-1.4320253687311184,35.54034865982122,29.583641292572022,-0.1676040779527671,False,2022
10,-1.25,3,2022-04-05,2022-04-06,2022-04-08,-1.7878790515212353,29.97320472399012,27.431047124862673,-0.08481434075992345,False,2022
10,-1.25,3,2022-08-09,2022-08-10,2022-08-12,-1.7926551940948485,18.56155034397228,20.971088607788086,0.12981341639914712,True,2022
10,-1.25,3,2022-08-22,2022-08-23,2022-08-25,-1.7742442835516128,16.615895715491366,18.757476493835448,0.12888747107069531,True,2022
10,-1.25,3,2022-08-26,2022-08-29,2022-08-31,-1.5208461581461221,15.059370254629362,13.631209691047669,-0.09483534433604002,False,2022
10,-1.25,3,2022-11-28,2022-11-29,2022-12-01,-1.25973509881845,11.663343468824676,13.149835201263429,0.12744988059487783,True,2022
10,-1.25,3,2022-12-06,2022-12-07,2022-12-09,-1.3434708092035113,11.136297701975419,12.00044157886505,0.0775970524509546,True,2022
10,-1.25,3,2023-02-17,2023-02-21,2023-02-23,-1.4820177670082044,14.486711535417783,14.741253092765808,0.017570692750090933,True,2023
10,-1.25,3,2023-04-12,2023-04-13,2023-04-17,-1.3842625642438982,15.097132263041104,15.252981262207031,0.010323086295498385,True,2023
10,-1.25,3,2023-04-19,2023-04-20,2023-04-24,-1.3440318469973418,14.50855120822883,14.322920127868652,-0.012794598006098168,False,2023
10,-1.25,3,2023-04-21,2023-04-24,2023-04-26,-1.5683945356505566,14.49873980360003,13.089366974830627,-0.09720657435479019,False,2023
10,-1.25,3,2023-06-23,2023-06-26,2023-06-28,-1.459109731315596,21.929062319310482,23.257972560882568,0.060600413379365614,True,2023
10,-1.25,3,2023-09-12,2023-09-13,2023-09-15,-1.5259032669388546,20.514283742221,19.404526245117186,-0.05409681912607034,False,2023
10,-1.25,3,2023-12-04,2023-12-05,2023-12-07,-1.4003856754036488,21.335599608811798,22.766193408966064,0.0670519613408671,True,2023
10,-1.25,3,2024-01-02,2024-01-03,2024-01-05,-1.624013770509687,26.226400861672825,25.52432347869873,-0.026769871576244775,False,2024
10,-1.25,3,2024-01-31,2024-02-01,2024-02-05,-1.27086336525093,31.838589736350293,34.55085995864868,0.08518813944833026,True,2024
10,-1.25,3,2024-03-14,2024-03-15,2024-03-19,-1.5949034065118446,41.23827559807437,40.80555100250244,-0.010493275707971983,False,2024
10,-1.25,3,2024-04-12,2024-04-15,2024-04-17,-1.5403935361643057,42.43705497587952,36.51023285293579,-0.13966148514105015,False,2024
10,-1.25,3,2024-06-24,2024-06-25,2024-06-27,-1.3919314443495545,53.68277869468384,53.15071453857422,-0.00991126333336223,False,2024
10,-1.25,3,2024-07-17,2024-07-18,2024-07-22,-2.431054961205587,53.613488324659784,52.29121189498901,-0.024663129950874385,False,2024
10,-1.25,3,2024-10-15,2024-10-16,2024-10-18,-1.340398540703521,35.45196556078818,34.90608756637573,-0.015397679247895368,False,2024
10,-1.25,3,2024-10-31,2024-11-01,2024-11-05,-2.2935639432098114,30.434150582705534,31.056219669342042,0.020439837311904574,True,2024
10,-1.25,3,2024-11-15,2024-11-18,2024-11-20,-1.7546630705288184,26.477413909633217,26.850076171875,0.014074722837875031,True,2024
10,-1.25,3,2024-12-10,2024-12-11,2024-12-13,-1.4097791597655571,28.093825835278203,30.383240673065185,0.08149174310435492,True,2024
10,-1.25,3,2024-12-19,2024-12-20,2024-12-24,-1.5229748415063544,25.604750189263072,30.25083155822754,0.18145388393254946,True,2024
10,-1.25,3,2025-05-23,2025-05-27,2025-05-29,-1.8898491928734664,16.69908622252445,17.123682540893554,0.025426320501081623,True,2025
10,-1.25,3,2025-07-22,2025-07-23,2025-07-25,-1.7739024346501204,25.668191678003822,25.566972970962524,-0.003943351690334995,False,2025
10,-1.25,3,2025-07-31,2025-08-01,2025-08-05,-1.5972318525203557,23.596724056565943,24.48836553955078,0.03778666398129671,True,2025
10,-1.25,3,2025-09-02,2025-09-03,2025-09-05,-1.2833223824498114,25.428022679868224,26.415875644683837,0.03884898866311426,True,2025
10,-1.25,3,2025-11-06,2025-11-07,2025-11-11,-1.3550606219133687,41.14109847259521,41.76819137191772,0.015242492850311873,True,2025
10,-1.25,3,2025-11-13,2025-11-14,2025-11-18,-1.6237907794425925,35.77574168014526,34.315648475646974,-0.040812381125521324,False,2025
10,-1.25,3,2025-12-12,2025-12-15,2025-12-17,-1.463588341103698,43.15311061096191,35.97398832321167,-0.166363958150599,False,2025
10,-1.25,3,2026-06-05,2026-06-08,2026-06-10,-1.5100123357343318,210.83061511230466,180.4693439025879,-0.14400788611058224,False,2026
10,-1.25,3,2026-06-10,2026-06-11,2026-06-15,-1.3205821003549636,192.49230305480955,272.2275,0.41422537774139956,True,2026
10,-1.25,5,2021-01-27,2021-01-28,2021-02-03,-2.294786590258944,33.97683041966189,35.490032913208005,0.04453630532500896,True,2021
10,-1.25,5,2021-04-19,2021-04-20,2021-04-26,-2.1797701969810404,37.885258638039126,40.91109339523315,0.0798683938284086,True,2021
10,-1.25,5,2021-04-22,2021-04-23,2021-04-29,-1.455206153920154,37.21515956155478,39.069572044372556,0.0498294916551556,True,2021
10,-1.25,5,2021-04-30,2021-05-03,2021-05-07,-1.626848957969754,36.63245801109698,35.79358114242554,-0.022899824751517417,False,2021
10,-1.25,5,2021-05-10,2021-05-11,2021-05-17,-1.581224696819866,28.183293496078416,30.142975959777832,0.06953347961167489,True,2021
10,-1.25,5,2021-06-18,2021-06-21,2021-06-25,-1.519456718272313,36.467358586928334,39.4087939453125,0.08065940260994164,True,2021
10,-1.25,5,2021-07-08,2021-07-09,2021-07-15,-1.5906037502402046,39.02154069043881,38.206955909729004,-0.02087525931310552,False,2021
10,-1.25,5,2021-07-15,2021-07-16,2021-07-22,-1.7971039703078868,38.87585504510513,39.486337783813475,0.015703390652116456,True,2021
10,-1.25,5,2021-08-12,2021-08-13,2021-08-19,-1.8182137089664983,41.27464028514248,38.41049514770508,-0.06939237065788317,False,2021
10,-1.25,5,2021-08-17,2021-08-18,2021-08-24,-1.7962730937594023,39.12835955420487,42.384323432922365,0.08321237884269017,True,2021
10,-1.25,5,2021-11-26,2021-11-29,2021-12-03,-1.7062391363028784,62.10619762274401,60.9934879989624,-0.017916241315248826,False,2021
10,-1.25,5,2021-12-16,2021-12-17,2021-12-23,-1.4367778215327087,55.686780945125086,65.35153708648681,0.1735556621756531,True,2021
10,-1.25,5,2022-04-01,2022-04-04,2022-04-08,-1.4320253687311184,35.54034865982122,27.431047124862673,-0.22817169332179932,False,2022
10,-1.25,5,2022-04-05,2022-04-06,2022-04-12,-1.7878790515212353,29.97320472399012,25.44328506088257,-0.15113230983545334,False,2022
10,-1.25,5,2022-08-09,2022-08-10,2022-08-16,-1.7926551940948485,18.56155034397228,20.52448175239563,0.1057525568741513,True,2022
10,-1.25,5,2022-08-22,2022-08-23,2022-08-29,-1.7742442835516128,16.615895715491366,14.61180217552185,-0.12061303069572438,False,2022
10,-1.25,5,2022-08-26,2022-08-29,2022-09-02,-1.5208461581461221,15.059370254629362,12.4855669298172,-0.17091042196940187,False,2022
10,-1.25,5,2022-11-28,2022-11-29,2022-12-05,-1.25973509881845,11.663343468824676,12.263440112113953,0.05145151087192912,True,2022
10,-1.25,5,2022-12-06,2022-12-07,2022-12-13,-1.3434708092035113,11.136297701975419,13.276463207244873,0.19217926482782688,True,2022
10,-1.25,5,2023-02-17,2023-02-21,2023-02-27,-1.4820177670082044,14.486711535417783,14.174281416893006,-0.02156666941016483,False,2023
10,-1.25,5,2023-04-12,2023-04-13,2023-04-19,-1.3842625642438982,15.097132263041104,14.939697180747986,-0.010428144865533895,False,2023
10,-1.25,5,2023-04-19,2023-04-20,2023-04-26,-1.3440318469973418,14.50855120822883,13.089366974830627,-0.0978170882143824,False,2023
10,-1.25,5,2023-04-21,2023-04-24,2023-04-28,-1.5683945356505566,14.49873980360003,13.931317646026612,-0.03913596390167151,False,2023
10,-1.25,5,2023-06-23,2023-06-26,2023-06-30,-1.459109731315596,21.929062319310482,24.34635681152344,0.1102324603311613,True,2023
10,-1.25,5,2023-09-12,2023-09-13,2023-09-19,-1.5259032669388546,20.514283742221,19.0831354637146,-0.06976350217682292,False,2023
10,-1.25,5,2023-12-04,2023-12-05,2023-12-11,-1.4003856754036488,21.335599608811798,25.64388801383972,0.20192956767189063,True,2023
10,-1.25,5,2024-01-02,2024-01-03,2024-01-09,-1.624013770509687,26.226400861672825,27.975370725631713,0.06668737632676192,True,2024
10,-1.25,5,2024-01-31,2024-02-01,2024-02-07,-1.27086336525093,31.838589736350293,34.80679121017456,0.09322653730593644,True,2024
10,-1.25,5,2024-03-14,2024-03-15,2024-03-21,-1.5949034065118446,41.23827559807437,45.62301722717285,0.10632698786520622,True,2024
10,-1.25,5,2024-04-12,2024-04-15,2024-04-19,-1.5403935361643057,42.43705497587952,30.333249515533446,-0.2852178471674264,False,2024
10,-1.25,5,2024-06-24,2024-06-25,2024-07-01,-1.3919314443495545,53.68277869468384,54.69188117980957,0.018797508431240395,True,2024
10,-1.25,5,2024-07-17,2024-07-18,2024-07-24,-2.431054961205587,53.613488324659784,42.38225793457031,-0.20948516392140093,False,2024
10,-1.25,5,2024-10-15,2024-10-16,2024-10-22,-1.340398540703521,35.45196556078818,34.33206956863403,-0.031589108655594944,False,2024
10,-1.25,5,2024-10-31,2024-11-01,2024-11-07,-2.2935639432098114,30.434150582705534,35.83638497543335,0.17750567337330847,True,2024
10,-1.25,5,2024-11-15,2024-11-18,2024-11-22,-1.7546630705288184,26.477413909633217,28.19604178619385,0.06490920459325333,True,2024
10,-1.25,5,2024-12-10,2024-12-11,2024-12-17,-1.4097791597655571,28.093825835278203,30.808801929473876,0.09663960010695316,True,2024
10,-1.25,5,2024-12-19,2024-12-20,2024-12-27,-1.5229748415063544,25.604750189263072,29.466772956848146,0.1508322767860688,True,2024
10,-1.25,5,2025-05-23,2025-05-27,2025-06-02,-1.8898491928734664,16.69908622252445,16.82501033592224,0.0075407786821255485,True,2025
10,-1.25,5,2025-07-22,2025-07-23,2025-07-29,-1.7739024346501204,25.668191678003822,26.995127889633178,0.0516957418845545,True,2025
10,-1.25,5,2025-07-31,2025-08-01,2025-08-07,-1.5972318525203557,23.596724056565943,24.96774598503113,0.058102214747207226,True,2025
10,-1.25,5,2025-09-02,2025-09-03,2025-09-09,-1.2833223824498114,25.428022679868224,27.144933683395386,0.06752042914003176,True,2025
10,-1.25,5,2025-11-06,2025-11-07,2025-11-13,-1.3550606219133687,41.14109847259521,39.18078121948242,-0.047648636664832655,False,2025
10,-1.25,5,2025-11-13,2025-11-14,2025-11-20,-1.6237907794425925,35.77574168014526,30.779189466476442,-0.13966313426401422,False,2025
10,-1.25,5,2025-12-12,2025-12-15,2025-12-19,-1.463588341103698,43.15311061096191,41.67828121948242,-0.034176664685322766,False,2025
10,-1.25,5,2026-06-05,2026-06-08,2026-06-12,-1.5100123357343318,210.83061511230466,234.44531268310547,0.11200791478136041,True,2026
10,-1.25,5,2026-06-10,2026-06-11,2026-06-17,-1.3205821003549636,192.49230305480955,233.6261406097412,0.21369081725423245,True,2026
10,-1.5,1,2021-01-27,2021-01-28,2021-01-28,-2.294786590258944,33.97683041966189,34.03811714172363,0.001803779849525844,True,2021
10,-1.5,1,2021-04-19,2021-04-20,2021-04-20,-2.1797701969810404,37.885258638039126,36.549568782806396,-0.03525618943225628,False,2021
10,-1.5,1,2021-04-30,2021-05-03,2021-05-03,-1.626848957969754,36.63245801109698,34.5141954574585,-0.057824745284545176,False,2021
10,-1.5,1,2021-05-10,2021-05-11,2021-05-11,-1.581224696819866,28.183293496078416,31.121896419525147,0.1042675485693545,True,2021
10,-1.5,1,2021-06-18,2021-06-21,2021-06-21,-1.519456718272313,36.467358586928334,36.946956184387204,0.013151421326983215,True,2021
10,-1.5,1,2021-07-08,2021-07-09,2021-07-09,-1.5906037502402046,39.02154069043881,40.484648014068604,0.037494863035694825,True,2021
10,-1.5,1,2021-07-15,2021-07-16,2021-07-16,-1.7971039703078868,38.87585504510513,35.628806201934815,-0.08352353509403143,False,2021
10,-1.5,1,2021-08-12,2021-08-13,2021-08-13,-1.8182137089664983,41.27464028514248,42.142016086578366,0.021014739206536737,True,2021
10,-1.5,1,2021-08-17,2021-08-18,2021-08-18,-1.7962730937594023,39.12835955420487,37.470338985443114,-0.042373883997484874,False,2021
10,-1.5,1,2021-11-26,2021-11-29,2021-11-29,-1.7062391363028784,62.10619762274401,66.3048674697876,0.06760468371526862,True,2021
10,-1.5,1,2022-04-05,2022-04-06,2022-04-06,-1.7878790515212353,29.97320472399012,29.583641292572022,-0.012997056371029103,False,2022
10,-1.5,1,2022-08-09,2022-08-10,2022-08-10,-1.7926551940948485,18.56155034397228,19.330297874450682,0.04141612722172461,True,2022
10,-1.5,1,2022-08-22,2022-08-23,2022-08-23,-1.7742442835516128,16.615895715491366,16.825418100357055,0.012609755649245269,True,2022
10,-1.5,1,2022-08-26,2022-08-29,2022-08-29,-1.5208461581461221,15.059370254629362,14.61180217552185,-0.029720238731093418,False,2022
10,-1.5,1,2023-02-21,2023-02-22,2023-02-22,-2.170449096345092,13.820657350235287,13.519333611488342,-0.021802417288191767,False,2023
10,-1.5,1,2023-04-21,2023-04-24,2023-04-24,-1.5683945356505566,14.49873980360003,14.322920127868652,-0.012126548797552816,False,2023
10,-1.5,1,2023-09-12,2023-09-13,2023-09-13,-1.5259032669388546,20.514283742221,20.81647919654846,0.014730977601986828,True,2023
10,-1.5,1,2023-12-05,2023-12-06,2023-12-06,-2.10271998480572,22.46733218321533,21.08672031211853,-0.06144974667389369,False,2023
10,-1.5,1,2024-01-02,2024-01-03,2024-01-03,-1.624013770509687,26.226400861672825,25.83931959915161,-0.014759221616523543,False,2024
10,-1.5,1,2024-03-14,2024-03-15,2024-03-15,-1.5949034065118446,41.23827559807437,42.07133183670044,0.020201044455529393,True,2024
10,-1.5,1,2024-04-12,2024-04-15,2024-04-15,-1.5403935361643057,42.43705497587952,39.18988160705566,-0.07651740608931268,False,2024
10,-1.5,1,2024-07-17,2024-07-18,2024-07-18,-2.431054961205587,53.613488324659784,51.036539783477785,-0.04806530262640485,False,2024
10,-1.5,1,2024-10-31,2024-11-01,2024-11-01,-2.2935639432098114,30.434150582705534,30.511897974014282,0.002554610193488571,True,2024
10,-1.5,1,2024-11-15,2024-11-18,2024-11-18,-1.7546630705288184,26.477413909633217,27.384502910614014,0.034258972725836,True,2024
10,-1.5,1,2024-12-19,2024-12-20,2024-12-20,-1.5229748415063544,25.604750189263072,27.018320920944213,0.05520736274450733,True,2024
10,-1.5,1,2025-05-23,2025-05-27,2025-05-27,-1.8898491928734664,16.69908622252445,17.213282106399536,0.030791857531792255,True,2025
10,-1.5,1,2025-07-22,2025-07-23,2025-07-23,-1.7739024346501204,25.668191678003822,25.746739923477172,0.0030601394308840124,True,2025
10,-1.5,1,2025-07-31,2025-08-01,2025-08-01,-1.5972318525203557,23.596724056565943,24.048932670593263,0.01916404213327616,True,2025
10,-1.5,1,2025-11-07,2025-11-10,2025-11-10,-1.6642243134581431,45.1050613746643,44.91503908538818,-0.004212881736213703,False,2025
10,-1.5,1,2025-11-13,2025-11-14,2025-11-14,-1.6237907794425925,35.77574168014526,38.821140609741214,0.08512469026703884,True,2025
10,-1.5,1,2026-06-05,2026-06-08,2026-06-08,-1.5100123357343318,210.83061511230466,211.22856243896484,0.001887521536889647,True,2026
10,-1.5,2,2021-01-27,2021-01-28,2021-01-29,-2.294786590258944,33.97683041966189,32.35884792709351,-0.04762017152818576,False,2021
10,-1.5,2,2021-04-19,2021-04-20,2021-04-21,-2.1797701969810404,37.885258638039126,39.49601742553711,0.0425167689334629,True,2021
10,-1.5,2,2021-04-30,2021-05-03,2021-05-04,-1.626848957969754,36.63245801109698,32.9246649055481,-0.10121606102505287,False,2021
10,-1.5,2,2021-05-10,2021-05-11,2021-05-12,-1.581224696819866,28.183293496078416,27.26437245941162,-0.03260516861858809,False,2021
10,-1.5,2,2021-06-18,2021-06-21,2021-06-22,-1.519456718272313,36.467358586928334,37.41218872833252,0.025908927271273585,True,2021
10,-1.5,2,2021-07-08,2021-07-09,2021-07-12,-1.5906037502402046,39.02154069043881,41.99663091659546,0.07624225423999231,True,2021
10,-1.5,2,2021-07-15,2021-07-16,2021-07-19,-1.7971039703078868,38.87585504510513,35.70634241867065,-0.08152907820952371,False,2021
10,-1.5,2,2021-08-12,2021-08-13,2021-08-16,-1.8182137089664983,41.27464028514248,41.686486049652096,0.009978179377564844,True,2021
10,-1.5,2,2021-08-17,2021-08-18,2021-08-19,-1.7962730937594023,39.12835955420487,38.41049514770508,-0.018346396697396128,False,2021
10,-1.5,2,2021-11-26,2021-11-29,2021-11-30,-1.7062391363028784,62.10619762274401,62.67995978164673,0.009238404231216357,True,2021
10,-1.5,2,2022-04-05,2022-04-06,2022-04-07,-1.7878790515212353,29.97320472399012,29.583641292572022,-0.012997056371029103,False,2022
10,-1.5,2,2022-08-09,2022-08-10,2022-08-11,-1.7926551940948485,18.56155034397228,19.204079538345336,0.034616138332524304,True,2022
10,-1.5,2,2022-08-22,2022-08-23,2022-08-24,-1.7742442835516128,16.615895715491366,16.903091508865355,0.017284400329151683,True,2022
10,-1.5,2,2022-08-26,2022-08-29,2022-08-30,-1.5208461581461221,15.059370254629362,14.048689018249512,-0.06711311424653765,False,2022
10,-1.5,2,2023-02-21,2023-02-22,2023-02-23,-2.170449096345092,13.820657350235287,14.741253092765808,0.06661012708739555,True,2023
10,-1.5,2,2023-04-21,2023-04-24,2023-04-25,-1.5683945356505566,14.49873980360003,12.922936205863953,-0.10868555606086572,False,2023
10,-1.5,2,2023-09-12,2023-09-13,2023-09-14,-1.5259032669388546,20.514283742221,21.22829841041565,0.03480573229691264,True,2023
10,-1.5,2,2023-12-05,2023-12-06,2023-12-07,-2.10271998480572,22.46733218321533,22.766193408966064,0.013302034407716823,True,2023
10,-1.5,2,2024-01-02,2024-01-03,2024-01-04,-1.624013770509687,26.226400861672825,25.1798006401062,-0.039906361040035865,False,2024
10,-1.5,2,2024-03-14,2024-03-15,2024-03-18,-1.5949034065118446,41.23827559807437,41.87446164321899,0.015427076809543694,True,2024
10,-1.5,2,2024-04-12,2024-04-15,2024-04-16,-1.5403935361643057,42.43705497587952,39.93861332702637,-0.05887405830289649,False,2024
10,-1.5,2,2024-07-17,2024-07-18,2024-07-19,-2.431054961205587,53.613488324659784,46.432776420593264,-0.1339348012683539,False,2024
10,-1.5,2,2024-10-31,2024-11-01,2024-11-04,-2.2935639432098114,30.434150582705534,30.036848596572877,-0.013054479212520786,False,2024
10,-1.5,2,2024-11-15,2024-11-18,2024-11-19,-1.7546630705288184,26.477413909633217,27.56264642715454,0.04098710399834338,True,2024
10,-1.5,2,2024-12-19,2024-12-20,2024-12-23,-1.5229748415063544,25.604750189263072,29.367524236679078,0.14695609289692912,True,2024
10,-1.5,2,2025-05-23,2025-05-27,2025-05-28,-1.8898491928734664,16.69908622252445,16.9643914604187,0.01588741050611464,True,2025
10,-1.5,2,2025-07-22,2025-07-23,2025-07-24,-1.7739024346501204,25.668191678003822,25.58694771194458,-0.0031651612656791173,False,2025
10,-1.5,2,2025-07-31,2025-08-01,2025-08-04,-1.5972318525203557,23.596724056565943,24.96774598503113,0.058102214747207226,True,2025
10,-1.5,2,2025-11-07,2025-11-10,2025-11-11,-1.6642243134581431,45.1050613746643,41.76819137191772,-0.07397994595393487,False,2025
10,-1.5,2,2025-11-13,2025-11-14,2025-11-17,-1.6237907794425925,35.77574168014526,36.803160152435304,0.028718299720400742,True,2025
